pieter muysken;y. aoun;d. sportiche;d. bouchard;n. chomsky;a. m. di sciullo;a. van amerongen;h. cedergren;p. pupier;a. m. di sciullo;c. ferguson;j. a. fishman;j. j. gumperz;e. haugen;t. sebeok;r. jackendoff;a. joshi;b. kachru;b. kachru;b. kachru;y. kachru;j. l. klavans;h. koopman;d. m. lance;e. hernandez-chavez;a. cohen;d. lightfoot;c. l. baker;j. mccarthy;r. s. mcgregor;c. pfaff;s. b. steever;c. a. walker;s. s. mufwene;c. pfaff;s. poplack;h. c. riemsdijk;d. sankoff;s. poplack;d. schaffer;d. schaffer;m. paradis;r. singh;t. a. stowell;l. a. timm;s. k. verma;e. wehrli;j. wentz;e. woolford
rajendra singh;y. aoun;d. sportiche;d. bouchard;n. chomsky;a. m. di sciullo;a. van amerongen;h. cedergren;p. pupier;a. m. di sciullo;c. ferguson;j. a. fishman;j. j. gumperz;e. haugen;t. sebeok;r. jackendoff;a. joshi;b. kachru;b. kachru;b. kachru;y. kachru;j. l. klavans;h. koopman;d. m. lance;e. hernandez-chavez;a. cohen;d. lightfoot;c. l. baker;j. mccarthy;r. s. mcgregor;c. pfaff;s. b. steever;c. a. walker;s. s. mufwene;c. pfaff;s. poplack;h. c. riemsdijk;d. sankoff;s. poplack;d. schaffer;d. schaffer;m. paradis;r. singh;t. a. stowell;l. a. timm;s. k. verma;e. wehrli;j. wentz;e. woolford
m. a. k. halliday;george o. curme;f. daneš;charles j. fillmore;m. a. k. halliday;r. d. huddleston;r. a. hudson;eugene winter;a. henrici;john lyons;samuel pegge;barbara m. h. strang;henry sweet;henry sweet
carlos gussenhoven;d. j. allerton;d. j. allerton;a. cruttenden;a. berman;m. szamosi;j. m. bing;j. m. bing;l. bloomfield;d. bolinger;d. bolinger;d. bolinger;i. abe;t. kanekiyo;d. bolinger;d. bolinger;d. brazil;d. brazil;m. coulthard;c. johns;j. bresnan;j. bresnan;g. brown;g. brown;k. l. currie;j. kenworthy;w. l. chafe;w. l. chafe;c. li;n. chomsky;n. chomsky;n. chomsky;m. halle;h. h. clark;e. v. clark;a. cruttenden;d. crystal;d. crystal;s. dik;s. dik;s. dik;e. a. edwards;j. firbas;s. greenbaum;g. leech;j. svartvik;a. fuchs;c. gussenhoven;c. gussenhoven;m. a. k. halliday;m. a. k. halliday;t. n. höhle;r. s. jackendoff;j. de jong;a. kraak;d. r. ladd;d. r. ladd;d. r. ladd;d. r. ladd;g. lakoff;f. c. leek;der van;m. liberman;m. liberman;a. prince;a. lodewyckx;j. lyons;j. oakeshott-taylor;j. d. o'connor;g. f. arnold;p. c. paardekooper;e. f. prince;p. cole;r. quirk;s. greenbaum;g. leech;j. svartvik;s. f. schmerling;s. f. schmerling;j. r. searle;j. taglicht;j. r. watters;l. m. hyman
roger lass;j. m. anderson;c. j. ewen;e. a. antonsen;r. t. bakker;d. s. bendall;b. bichakjian;h. bots;m. kerkhof;b. bichakjian;b. bichakjian;c. d. buck;j. cheshire;b. collinder;r. dawkins;x. dekeyser;g. dimmendaal;j. fisiak;s. j. gould;s. j. gould;s. j. gould;e. s. vrba;m. hesse;h. hoenigswald;l. f. wiener;f. jacob;h. krahe;r. lass;r. lass;r. lass;r. lass;d. kastovsky;a. szwedek;r. lass;r. lass;r. lass;j. m. anderson;k. lorenz;t. l. markey;a. martinet;a. morpurgo davies;t. f. mustanoja;j. h. ostrom;f. prokosch;e. h. raidt;e. h. raidt;a. g. ramat;o. carruba;g. bernini;e. rijpma;f. g. scheuringa;w. sanders;j. du p. scholtz;m. schönfeld;r. d. stevick;a. van loey;a. van loey;l. e. schmitt;r. s. wells
stephen c. levinson;a. andrews;t. shopen;j. d. atlas;j. d. atlas;s. c. levinson;p. cole;y. bar-hillel;y. bar-hillel;r. carnap;b. blake;d. bolinger;d. bouchard;e. charniak;n. chomsky;n. chomsky;h. clark;s. haviland;r. freedle;p. cole;j. morgan;b. comrie;r. m. w. dixon;r. m. w. dixon;r. m. w. dixon;r. m. w. dixon;r. m. w. dixon;d. dowty;g. evans;a. fanner;a. farmer;m. harnish;m. papi;j. verscheuren;w. a. foley;r. d. van valin;g. gazdar;g. gazdar;e. klein;g. pullum;g. gazdar;e. klein;g. pullum;i. sag;m. geis;a. zwicky;p. grice;j. haiman;k. hale;r. m. harnish;t. bever;j. katz;d. t. langendoen;j. b. haviland;b. blake;r. m. w. dixon;j. b. haviland;t. shopen;j. b. haviland;j. heath;j. higginbotham;l. r. horn;l. r. horn;r. a. hudson;r. jackendoff;o. jespersen;r. kempson;r. kempson;r. kempson;d. schiffrin;r. kempson;f. newmeyer;r. kempson;j. koster;r. may;r. w. langacker;p. munro;s. c. levinson;s. c. levinson;m. papi;j. verscheuren;f. lichtenberk;k. p. mohanan;k. popper;a. radford;t. reinhart;h. van riemsdijk;e. williams;h. sacks;e. a. schegloff;g. psathas;d. schirffrin;m. silverstein;j. simpson;j. bresnan;n. v. smith;d. sperber;d. wilson;d. sperber;d. wilson;d. wilson;d. sperber;p. werth;l. xu;g. k. zipf
j. k. local;d. abercrombie;g. w. beattie;g. w. beattie;g. w. beattie;a. cutler;m. pearson;d. brazil;d. brazil;d. brazil;m. coulthard;m. montgomery;g. brown;k. currie;j. kenworthy;m. coulthard;m. coulthard;d. brazil;d. tannen;d. crystal;a. cutler;m. pearson;c. johns-lewis;s. duncan;s. duncan;d. w. fiske;p. french;j. k. local;p. french;j. k. local;c. johns-lewis;c. goodwin;j. j. gumperz;m. a. k. halliday;e. jarman;a. cruttenden;j. kelly;j. k. local;d. rogers;p. bull;a. kendon;g. knowles;p. trudgill;i. lehiste;a. cohen;s. g. nooteboom;s. levinson;j. k. local;j. k. local;s. romaine;j. k. local;c. johns-lewis;j. k. local;j. kelly;j. k. local;j. kelly;j. k. local;m. pearson;j. k. local;w. h. g. wells;m. sebba;l. menn;s. boyce;m. owen;j. pellowe;v. jones;p. trudgill;j. pellowe;g. nixon;b. strang;v. mcneany;h. sacks;e. a. schegloff;g. jefferson;e. a. schegloff;h. sacks;r. turner;n. thorsen;n. trubetzkoy;c. a. m. baltaxe;a. wootton;p. french;m. mclure;a. wootton;p. french;m. mclure;v. yngve
j. kelly;d. abercrombie;g. w. beattie;g. w. beattie;g. w. beattie;a. cutler;m. pearson;d. brazil;d. brazil;d. brazil;m. coulthard;m. montgomery;g. brown;k. currie;j. kenworthy;m. coulthard;m. coulthard;d. brazil;d. tannen;d. crystal;a. cutler;m. pearson;c. johns-lewis;s. duncan;s. duncan;d. w. fiske;p. french;j. k. local;p. french;j. k. local;c. johns-lewis;c. goodwin;j. j. gumperz;m. a. k. halliday;e. jarman;a. cruttenden;j. kelly;j. k. local;d. rogers;p. bull;a. kendon;g. knowles;p. trudgill;i. lehiste;a. cohen;s. g. nooteboom;s. levinson;j. k. local;j. k. local;s. romaine;j. k. local;c. johns-lewis;j. k. local;j. kelly;j. k. local;j. kelly;j. k. local;m. pearson;j. k. local;w. h. g. wells;m. sebba;l. menn;s. boyce;m. owen;j. pellowe;v. jones;p. trudgill;j. pellowe;g. nixon;b. strang;v. mcneany;h. sacks;e. a. schegloff;g. jefferson;e. a. schegloff;h. sacks;r. turner;n. thorsen;n. trubetzkoy;c. a. m. baltaxe;a. wootton;p. french;m. mclure;a. wootton;p. french;m. mclure;v. yngve
w. h. g. wells;d. abercrombie;g. w. beattie;g. w. beattie;g. w. beattie;a. cutler;m. pearson;d. brazil;d. brazil;d. brazil;m. coulthard;m. montgomery;g. brown;k. currie;j. kenworthy;m. coulthard;m. coulthard;d. brazil;d. tannen;d. crystal;a. cutler;m. pearson;c. johns-lewis;s. duncan;s. duncan;d. w. fiske;p. french;j. k. local;p. french;j. k. local;c. johns-lewis;c. goodwin;j. j. gumperz;m. a. k. halliday;e. jarman;a. cruttenden;j. kelly;j. k. local;d. rogers;p. bull;a. kendon;g. knowles;p. trudgill;i. lehiste;a. cohen;s. g. nooteboom;s. levinson;j. k. local;j. k. local;s. romaine;j. k. local;c. johns-lewis;j. k. local;j. kelly;j. k. local;j. kelly;j. k. local;m. pearson;j. k. local;w. h. g. wells;m. sebba;l. menn;s. boyce;m. owen;j. pellowe;v. jones;p. trudgill;j. pellowe;g. nixon;b. strang;v. mcneany;h. sacks;e. a. schegloff;g. jefferson;e. a. schegloff;h. sacks;r. turner;n. thorsen;n. trubetzkoy;c. a. m. baltaxe;a. wootton;p. french;m. mclure;a. wootton;p. french;m. mclure;v. yngve
kees hengeveld;j. van der auwera;l. goossens;r. bartsch;j. barwise;j. perry;a. m. bolkestein;k. bühler;j. l. bybee;w. chafe;j. nichols;s. chung;a. timberlake;t. shopen;p. cole;b. comrie;b. comrie;c. g. craig;s. c. dik;s. c. dik;s. c. dik;s. c. dik;m. harris;p. ramat;s. c. dik;s. c. dik;k. hengeveld;e. vester;c. vet;w. a. foley;r. d. van valin;m. fortescue;l. goossens;l. gorbet;s. greenbaum;c. de groot;a. m. bolkestein;c. de groot;j. i. mackenzie;r. s. hagman;m. a. k. halliday;m. hannay;e. vester;w. h. haverkate;k. hengeveld;k. hengeveld;k. hengeveld;r. jakobson;r. jakobson;j. j. katz;p. m. postal;c. lehmann;j. haiman;s. a. thompson;g. l. lewis;c. n. li;s. a. thompson;j. lyons;g. h. matthews;m. l. olson;r. quirk;s. greenbaum;g. leech;j. svartvik;j. r. ross;r. a. jacobs;p. s. rosenbaum;f. rust;m. j. steedman;e. c. traugott;w. p. lehmann;y. malkiel;z. vendler;e. vester;c. vet;t. willett;a. c. woodbury
john r. westbury;t. baer;j. van den berg;n. chomsky;m. halle;j. crothers;j. greenberg;d. dinnsen;m. draper;p. ladefoged;d. whitteridge;r. eilers;d. k. oller;c. benito-garcia;j. flanagan;k. ishizaka;k. shipley;w. fujimura;m. sawashima;a. gianinni;u. cinque;r. harms;m. a. jazayery;e. c. polomé;w. winter;h. hirose;j. hooper;k. ishizaka;j. french;j. flanagan;k. ishizaka;m. matsudaira;r. jakobson;g. fant;m. halle;p. keating;p. keating;p. keating;w. linker;m. huffman;p. ladefoged;p. ladefoged;j. liljencrants;b. lindblom;b. lindblom;b. lindblom;p. f. macneilage;j. lindqvist;i. maddieson;m. j. mikos;e. muller;w. brown;n. lass;j. ohala;a. bruck;r. fox;m. lagaly;j. ohala;j. ohala;p. f. macneilage;j. ohala;c. riordan;j. wolf;d. klatt;m. s. preston;g. yeni-komshian;r. stark;m. rothenberg;m. ruthlen;p. schachter;s. schane;r. stockwell;c. macauley;l. scully;d. a. slowiaczek;b. dinnsen;b. smith;n. smith;d. smith;t. stampe;r. vennemann;r. stockwell;j. r. macauley;j. r. westbury;s. westbury;j. niimi;d. wolf;v. klatt;zue;laferriere
patricia a. keating;t. baer;j. van den berg;n. chomsky;m. halle;j. crothers;j. greenberg;d. dinnsen;m. draper;p. ladefoged;d. whitteridge;r. eilers;d. k. oller;c. benito-garcia;j. flanagan;k. ishizaka;k. shipley;w. fujimura;m. sawashima;a. gianinni;u. cinque;r. harms;m. a. jazayery;e. c. polomé;w. winter;h. hirose;j. hooper;k. ishizaka;j. french;j. flanagan;k. ishizaka;m. matsudaira;r. jakobson;g. fant;m. halle;p. keating;p. keating;p. keating;w. linker;m. huffman;p. ladefoged;p. ladefoged;j. liljencrants;b. lindblom;b. lindblom;b. lindblom;p. f. macneilage;j. lindqvist;i. maddieson;m. j. mikos;e. muller;w. brown;n. lass;j. ohala;a. bruck;r. fox;m. lagaly;j. ohala;j. ohala;p. f. macneilage;j. ohala;c. riordan;j. wolf;d. klatt;m. s. preston;g. yeni-komshian;r. stark;m. rothenberg;m. ruthlen;p. schachter;s. schane;r. stockwell;c. macauley;l. scully;d. a. slowiaczek;b. dinnsen;b. smith;n. smith;d. smith;t. stampe;r. vennemann;r. stockwell;j. r. macauley;j. r. westbury;s. westbury;j. niimi;d. wolf;v. klatt;zue;laferriere
michael gregory;d. abercrombie;d. abercrombie;w. s. allen;w. s. allen;c. e. bazell;j. c. catford;m. a. k. halliday;r. h. robins;d. l. bolinger;d. l. bolinger;j. c. catford;j. c. catford;r. m. w. dixon;r. m. w. dixon;t. s. eliot;j. o. ellis;j. o. ellis;n. e. enkvist;j. w. spencer;m. j. gregory;j. r. firth;j. r. firth;j. r. firth;j. r. firth;j. r. firth;w. n. francis;c. c. fries;c. c. fries;a. h. gardiner;m. j. gregory;m. a. k. halliday;m. a. k. halliday;c. i. j. m. stuart;m. a. k. halliday;a. mcintosh;p. strevens;r. j. handscombe;a. a. hill;p. e. janetta;b. b. kachru;j. j. katz;j. a. fodor;j. lyons;a. mcintosh;b. malinowski;b. malinowski;t. f. mitchell;k. l. pike;r. quirk;b. ifor evans;r. quirk;r. quirk;r. quirk;r. h. robins;a. s. c. ross;a. s. c. ross;n. mitford;j. w. spencer;m. j. gregory;j. w. spencer;b. m. h. strang;p. d. strevens;j. warburg
g. g. corbett;b. comrie;b. comrie;g. stone;g. g. corbett;g. g. corbett;g. g. corbett;d. b. crockett;j. england;g. r. fauconnier;t. givón;c. li;l. k. graudina;v. a. ickovič;l. p. katlinskaja;g. b. green;j. h. greenberg;j. h. greenberg;m. grevisse;l. c. harmer;f. j. norton;n. a. janko-trinickaja;a. e. zemskaja;d. n. šmelev;g. karlsson;b. h. kennedy;m. v. kitajgorodskaja;l. p. krysin;d. n. šmelev;e. a. moravcsik;j. h. greenberg;c. a. ferguson;e. a. moravcsik;j. l. morgan;j. mountford;i. p. mučnik;g. nixon;d. m. perlmutter;j. r. ross;j. r. ross;o. fujimura;j. r. ross;e. l. keenan;d. e. z. sand;e. s. skoblikova;n. ju. švedova;a. h. whitney
arnold m. zwicky;j. anderson;s. d. anderson;m. aronoff;s. n. sridhar;j. f. richardson;m. marks;a. chukerman;e. bach;e. bach;b. partee;j. kreiman;a. e. ojeda;r. bartsch;t. vennemann;l. bauer;l. bloomfield;g. n. carlson;f. heny;b. richards;n. chomsky;d. crystal;ö. dahl;j. e. emonds;g. gazdar;e. klein;g. k. pullum;g. gazdar;g. k. pullum;g. gazdar;g. k. pullum;i. a. sag;j. a. goldsmith;j. h. greenberg;j. h. greenberg;z. s. harris;c. a. hockett;r. a. hudson;r. a. hudson;r. s. jackendoff;r. d. janda;j. f. richardson;m. marks;a. chukerman;o. jespersen;b. joseph;r. wallace;e. l. keenan;p. kiparsky;h. van der hulst;n. smith;e. klein;i. a. sag;j. korhonen;r. b. lees;r. lieber;j. lyons;a. marantz;p. h. matthews;p. h. matthews;p. h. matthews;p. h. matthews;j. j. mccarthy;j. j. mccarthy;h. van der hulst;n. smith;p. muysken;g. k. pullum;d. wilson;j. j. robinson;i. a. sag;g. gazdar;t. wasow;s. weisler;s. f. schmerling;j. f. richardson;m. marks;a. chukerman;e. o. selkirk;e. o. selkirk;t. vennemann;c. n. li;r. s. wells;w. d. whitney;e. williams;a. m. zwicky;a. m. zwicky;a. m. zwicky
john a. hawkins;m. ariel;m. ariel;j. d. atlas;s. c. levinson;p. cole;j. bayer;n. burton-roberts;n. chomsky;n. chomsky;n. chomsky;p. christophersen;h. h. clark;s. haviland;r. freedle;h. h. clark;c. r. marshall;a. joshi;b. webber;i. sag;f. corblin;d. a. cruse;r. declerck;j. w. du bois;w. chafe;k. h. ebert;w. f. lohnes;a. hopkins;f. erkü;j. gundel;j. verschueren;m. bertuccelli-papi;g. fanselow;b. a. fox;s. a. thompson;m. galmiche;g. gazdar;m. geis;a. zwicky;h. p. grice;p. cole;j. morgan;m. harris;j. a. hawkins;j. a. hawkins;j. a. hawkins;j. a. hawkins;j. a. hawkins;j. a. hawkins;m. gellmann;i. r. heim;h. holmback;l. r. horn;l. r. horn;d. schiffrin;n. kadmon;h. kamp;j. groenendijk;m. stokhof;f. veltman;r. kempson;f. newmeyer;r. m. kempson;a. cormack;a. klégr;g. kleiber;e. klein;g. n. leech;s. c. levinson;s. c. levinson;s. c. levinson;j. verschueren;m. bertucelli-papi;s. c. levinson;s. c. levinson;c. g. lyons;j. van der auwera;j. d. mccawley;c. k. oh;g. a. miller;n. chomsky;r. d. luce;r. r. bush;e. galanter;m. minsky;p. winston;e. f. prince;e. f. prince;p. cole;e. rando;d. j. napoli;t. reinhart;b. russell;k. safir;s. schiffer;j. r. searle;c. s. smith;d. a. reibel;s. a. schane;d. sperber;d. wilson;h. vater;h. vater;g. stickel
